blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalJungleMinionsKilled,redCSPerMin,blue_kda_ratio,blue_vision_advantage,kills_diff,elite_monster_diff,resultado_label,categoria_gold,first_blood_label,dragon_label
1,53,3,1,8,2,11,2,1,1,0,17127,7.2,19195,56,2735,2319,22.1,15,3,0,2,0,0,0,0,14392,6.6,16876,56,20.8,0.8,53,6,2,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,16,4,0,7,12,4,0,0,0,0,16115,7.0,17647,52,-3032,-1859,19.3,14,4,1,7,0,0,0,0,19147,7.2,19506,47,24.3,0.3684210526315789,12,-5,0,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,21,1,1,7,3,4,1,1,0,0,17911,7.2,18635,60,3969,1119,24.8,14,3,0,2,0,0,0,0,13942,6.8,17516,37,16.4,0.7,18,4,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,13,1,1,13,4,13,2,1,1,0,19755,7.4,20163,60,5240,5663,20.7,15,0,0,2,0,0,0,0,14515,6.0,14500,11,22.0,0.7647058823529411,13,9,2,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,16,0,1,4,8,6,1,1,0,0,14563,6.6,15835,39,-3004,-3860,19.6,17,4,0,10,0,0,0,0,17567,7.2,19695,64,22.9,0.3333333333333333,12,-4,1,Derrota Azul,Forte Desvantagem,Com First Blood,1 Dragao
0,12,1,1,9,9,14,0,0,0,0,17058,6.4,16359,40,-1004,-2008,17.4,17,0,0,14,0,0,0,0,18062,7.0,18367,56,21.3,0.5,11,0,0,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,20,3,1,3,11,3,0,0,0,0,14731,6.6,16187,36,-3804,-2878,19.3,43,5,0,17,1,1,0,0,18535,7.4,19065,44,21.7,0.21428571428571427,15,-8,-1,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
0,12,1,0,0,5,0,0,0,0,0,13561,6.6,16632,56,-2876,-2098,22.2,17,2,1,8,1,1,0,0,16437,7.0,18730,59,23.3,0.0,10,-5,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,23,3,0,6,5,8,2,1,1,0,17178,7.0,18411,74,2614,2285,23.4,16,2,1,2,0,0,0,0,14564,6.4,16126,52,17.0,0.5454545454545454,21,1,2,Vitoria Azul,Forte Vantagem,Sem First Blood,1 Dragao
1,14,3,1,10,4,12,1,1,0,0,19017,7.2,19432,54,5117,4126,24.0,15,5,0,4,0,0,0,0,13900,6.4,15306,34,19.3,0.7142857142857143,9,6,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,23,1,1,7,6,9,0,0,0,0,16531,7.0,17534,40,-136,-290,21.8,22,3,0,8,2,1,1,0,16667,7.0,17824,55,24.3,0.5384615384615384,20,1,-2,Vitoria Azul,Leve Desvantagem,Com First Blood,0 Dragoes
1,47,1,1,8,3,8,2,1,1,1,18237,7.0,18102,48,3675,2389,23.0,12,0,0,4,0,0,0,0,14562,6.0,15713,62,17.0,0.7272727272727273,47,5,2,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,12,4,1,3,8,2,0,0,0,0,14783,6.2,15957,50,-1905,-2223,20.6,18,3,0,5,1,1,0,0,16688,7.0,18180,60,22.4,0.2727272727272727,9,-5,-1,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
0,12,5,0,4,4,7,0,0,0,0,16538,6.8,18285,64,239,-305,25.3,51,2,1,6,2,1,1,0,16299,7.2,18590,59,24.3,0.5,10,0,-2,Derrota Azul,Leve Vantagem,Sem First Blood,0 Dragoes
1,13,0,1,3,3,3,1,1,0,0,15271,7.0,18226,55,-455,-767,23.6,12,2,0,3,0,0,0,0,15726,7.2,18993,59,25.8,0.5,11,0,1,Vitoria Azul,Leve Desvantagem,Com First Blood,1 Dragao
0,14,4,0,3,11,4,1,1,0,0,14017,6.6,16410,56,-4941,-2777,18.2,16,4,1,8,0,0,0,0,18958,7.4,19187,44,22.7,0.21428571428571427,10,-8,1,Derrota Azul,Forte Desvantagem,Sem First Blood,1 Dragao
1,12,4,0,9,4,8,1,1,0,0,17524,7.0,18825,30,2764,2121,25.8,16,1,1,3,0,0,0,0,14760,6.4,16704,34,20.8,0.6923076923076923,11,5,1,Vitoria Azul,Forte Vantagem,Sem First Blood,1 Dragao
0,14,2,1,8,9,7,0,0,0,0,16617,7.0,17480,44,-985,-1441,18.4,21,2,0,7,1,1,0,0,17602,7.2,18921,55,22.2,0.47058823529411764,12,-1,-1,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,13,5,1,8,4,11,1,1,0,0,16357,6.6,17543,48,-82,280,19.6,12,2,0,4,0,0,0,0,16439,6.8,17263,45,24.1,0.6666666666666666,11,4,1,Derrota Azul,Leve Desvantagem,Com First Blood,1 Dragao
1,16,2,1,7,6,10,1,0,1,0,16468,6.4,15869,33,635,-1157,22.6,51,3,0,6,1,1,0,0,15833,6.8,17026,54,22.8,0.5384615384615384,13,1,0,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,13,0,0,1,11,1,0,0,0,0,12926,6.2,14637,55,-7952,-5684,16.4,14,3,1,12,2,1,1,1,20878,7.4,20321,44,25.4,0.08333333333333333,10,-10,-2,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,18,1,1,9,2,8,1,0,1,1,20027,7.2,19439,55,6790,4889,25.7,17,3,0,4,1,1,0,0,13237,6.2,14550,49,16.5,0.8181818181818182,15,7,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,19,3,1,10,0,7,0,0,0,0,17684,7.4,19113,35,3847,2027,22.4,13,3,0,0,0,0,0,0,13837,6.8,17086,53,21.7,1.0,16,10,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,19,2,1,10,2,12,1,0,1,0,19621,7.6,19733,56,6703,5604,20.9,18,3,0,2,0,0,0,0,12918,5.8,14129,58,14.0,0.8333333333333334,16,8,1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,17,1,0,2,5,1,1,1,0,0,13352,6.6,16455,44,-3059,-2718,18.8,12,1,1,3,1,0,1,0,16411,7.0,19173,48,25.2,0.2857142857142857,16,-3,0,Derrota Azul,Forte Desvantagem,Sem First Blood,1 Dragao
1,37,4,0,19,3,25,0,0,0,1,23278,7.8,22125,48,8667,7645,24.0,15,3,1,7,0,0,0,0,14611,6.2,14480,46,18.9,0.8636363636363636,34,16,0,Vitoria Azul,Forte Vantagem,Sem First Blood,0 Dragoes
0,13,1,1,1,3,0,0,0,0,0,14118,7.0,17794,64,-2079,-538,21.5,14,1,0,4,0,0,0,0,16197,7.0,18332,53,24.4,0.25,12,-2,0,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
0,38,5,0,4,8,4,0,0,0,0,15937,7.2,18739,50,-2138,-990,21.9,15,4,1,13,1,1,0,0,18075,7.2,19729,52,25.4,0.3333333333333333,34,-4,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,16,6,0,6,5,7,1,0,1,0,16106,6.8,18229,47,-443,396,21.6,16,3,1,6,1,1,0,0,16549,7.0,17833,59,24.0,0.5454545454545454,13,1,0,Vitoria Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,53,4,1,6,13,2,0,0,0,0,15539,6.8,17438,48,-4311,-2532,20.2,19,4,0,14,1,1,0,0,19850,7.4,19970,55,23.4,0.3157894736842105,78,-7,-1,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
1,18,2,1,8,4,9,0,0,0,0,17917,6.8,17609,33,2992,258,23.9,15,2,0,3,0,0,0,0,14925,6.8,17351,44,20.5,0.6666666666666666,16,4,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,14,4,0,4,5,4,0,0,0,0,16295,7.2,18278,36,41,-936,26.1,53,2,1,5,1,1,0,0,16254,7.2,19214,64,23.4,0.4444444444444444,12,-1,-1,Derrota Azul,Leve Vantagem,Sem First Blood,0 Dragoes
1,15,2,0,5,8,4,0,0,0,0,16697,7.0,18216,62,-63,-779,21.4,37,3,1,4,1,1,0,0,16760,7.2,18995,58,21.9,0.38461538461538464,12,-3,-1,Vitoria Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,18,3,1,5,5,4,0,0,0,0,16864,7.0,18195,51,874,-554,24.7,17,2,0,5,2,1,1,0,15990,7.2,18749,56,23.2,0.5,16,0,-2,Derrota Azul,Leve Vantagem,Com First Blood,0 Dragoes
1,12,4,0,4,10,2,0,0,0,0,16956,7.2,19562,81,-387,1466,25.2,16,2,1,11,1,1,0,0,17343,7.0,18096,44,23.6,0.2857142857142857,10,-6,-1,Vitoria Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,15,6,0,8,7,9,1,1,0,0,17163,7.2,18565,60,515,1691,22.1,15,1,1,14,0,0,0,0,16648,6.6,16874,43,21.1,0.5333333333333333,14,1,1,Derrota Azul,Leve Vantagem,Sem First Blood,1 Dragao
1,17,5,1,5,4,4,1,1,0,0,16498,6.8,17738,45,1699,638,23.7,15,3,0,3,0,0,0,0,14799,6.8,17100,46,20.2,0.5555555555555556,14,1,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,36,1,1,10,3,10,1,0,1,0,19886,7.4,20060,67,5349,3639,24.0,15,1,0,5,0,0,0,0,14537,6.6,16421,44,18.9,0.7692307692307693,35,7,1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,14,1,1,4,5,3,1,1,0,0,15698,7.4,18966,64,-544,671,21.4,12,2,0,5,0,0,0,0,16242,6.8,18295,44,23.8,0.4444444444444444,12,-1,1,Vitoria Azul,Leve Desvantagem,Com First Blood,1 Dragao
0,15,0,0,4,12,5,0,0,0,0,14799,6.6,15917,35,-4740,-3081,21.8,16,2,1,8,2,1,1,0,19539,7.0,18998,69,23.1,0.25,13,-8,-2,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,19,6,0,5,4,6,1,1,0,0,16534,7.2,18294,44,131,-613,26.0,31,3,1,5,0,0,0,0,16403,7.0,18907,64,23.3,0.5555555555555556,16,1,1,Derrota Azul,Leve Vantagem,Sem First Blood,1 Dragao
0,13,1,1,8,10,14,1,1,0,0,17275,6.8,16684,55,-604,-1254,20.4,37,5,0,16,0,0,0,0,17879,7.0,17938,52,18.6,0.4444444444444444,8,-2,1,Derrota Azul,Leve Desvantagem,Com First Blood,1 Dragao
0,20,2,1,2,4,1,0,0,0,0,14659,6.8,17566,45,-1944,-1062,23.5,16,1,0,4,1,0,1,0,16603,7.0,18628,62,24.0,0.3333333333333333,19,-2,-1,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
0,53,4,0,1,14,1,1,1,0,0,12747,6.0,14396,39,-6435,-5116,18.0,15,1,1,10,0,0,0,0,19182,7.4,19512,57,22.7,0.06666666666666667,54,-13,1,Derrota Azul,Forte Desvantagem,Sem First Blood,1 Dragao
0,17,4,0,4,5,4,0,0,0,0,15663,7.0,18122,44,936,1377,23.7,21,2,1,2,1,1,0,0,14727,6.6,16745,52,19.1,0.4444444444444444,15,-1,-1,Derrota Azul,Leve Vantagem,Sem First Blood,0 Dragoes
0,32,6,0,3,9,3,0,0,0,0,15622,6.8,17546,50,-2461,-1626,24.6,18,1,1,10,1,1,0,0,18083,7.2,19172,48,22.8,0.25,31,-6,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,16,2,0,1,8,2,0,0,0,0,14055,6.6,16334,55,-4331,-2588,20.8,43,4,1,10,1,1,0,0,18386,7.2,18922,56,22.6,0.1111111111111111,12,-7,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,17,3,1,8,14,11,0,0,0,0,17886,6.4,15999,32,-1988,-1490,21.9,12,3,0,17,2,1,1,0,19874,6.8,17489,48,15.1,0.36363636363636365,14,-6,-2,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
1,50,2,1,3,4,3,0,0,0,0,14815,6.4,16774,56,-755,-1590,18.9,15,0,0,6,1,1,0,0,15570,7.0,18364,64,21.0,0.42857142857142855,50,-1,-1,Vitoria Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,25,0,0,4,7,3,0,0,0,0,13886,6.0,14445,42,-4582,-3594,17.8,14,5,1,6,2,1,1,1,18468,6.8,18039,51,21.0,0.36363636363636365,20,-3,-2,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,12,1,1,7,9,5,0,0,0,0,16884,7.4,19682,67,-1474,-179,22.0,12,3,0,8,1,1,0,0,18358,7.6,19861,60,22.8,0.4375,9,-2,-1,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,12,3,0,5,5,4,0,0,0,0,16840,7.2,19282,53,-103,859,26.4,17,2,1,3,2,1,1,1,16943,7.0,18423,48,21.9,0.5,10,0,-2,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,15,2,1,6,8,4,1,1,0,0,16118,6.8,17602,48,-1209,-1556,20.0,17,3,0,7,0,0,0,0,17327,7.4,19158,42,25.1,0.42857142857142855,12,-2,1,Derrota Azul,Leve Desvantagem,Com First Blood,1 Dragao
0,21,1,1,5,9,5,0,0,0,0,15555,6.4,15866,35,-2286,-3935,20.0,16,3,0,7,1,1,0,0,17841,7.6,19801,82,22.0,0.35714285714285715,18,-4,-1,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
1,53,3,1,6,4,9,1,1,0,0,17620,7.0,19434,64,2387,1411,23.3,18,1,0,7,0,0,0,0,15233,6.8,18023,67,20.1,0.6,75,2,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,40,5,0,3,4,3,1,1,0,0,15458,7.2,19132,64,98,984,21.9,16,3,1,2,0,0,0,0,15360,7.0,18148,48,24.0,0.42857142857142855,37,-1,1,Vitoria Azul,Leve Vantagem,Sem First Blood,1 Dragao
0,40,4,1,5,9,5,0,0,0,0,15184,6.2,15748,35,-2098,-1464,19.9,18,6,0,9,2,1,1,0,17282,6.8,17212,50,22.0,0.35714285714285715,33,-4,-2,Derrota Azul,Forte Desvantagem,Com First Blood,0 Dragoes
1,13,2,0,4,2,2,0,0,0,0,17005,7.2,19366,60,1973,1236,26.8,15,3,1,0,1,1,0,0,15032,6.8,18130,72,24.1,0.6666666666666666,10,2,-1,Vitoria Azul,Forte Vantagem,Sem First Blood,0 Dragoes
1,18,2,1,9,5,9,1,0,1,0,18408,7.2,19614,56,2969,2575,22.5,14,4,0,3,0,0,0,0,15439,6.6,17039,60,21.0,0.6428571428571429,14,4,1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,35,2,0,4,7,6,0,0,0,0,15074,6.8,17596,52,-2054,-731,21.4,16,0,1,10,2,1,1,0,17128,7.0,18327,50,21.1,0.36363636363636365,35,-3,-2,Vitoria Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,49,1,1,5,4,6,0,0,0,0,14991,6.8,17977,43,-274,-406,19.3,17,3,0,3,1,1,0,0,15265,7.0,18383,56,21.7,0.5555555555555556,46,1,-1,Vitoria Azul,Leve Desvantagem,Com First Blood,0 Dragoes
1,43,2,1,12,7,13,0,0,0,0,18278,6.8,17024,24,2352,707,19.1,17,5,0,9,0,0,0,0,15926,6.6,16317,45,18.9,0.631578947368421,38,5,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,13,3,1,5,4,5,0,0,0,0,16262,7.0,18089,62,467,850,23.5,14,2,0,4,0,0,0,0,15795,6.8,17239,43,22.8,0.5555555555555556,11,1,0,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,16,5,1,4,6,6,0,0,0,0,15246,6.6,16921,51,-1346,-2280,22.4,17,2,0,10,1,1,0,0,16592,7.0,19201,56,22.1,0.4,14,-2,-1,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
1,15,0,1,9,7,13,0,0,0,0,18107,7.0,18643,70,1417,492,21.0,37,2,0,8,0,0,0,0,16690,7.0,18151,45,19.9,0.5625,13,2,0,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
1,14,5,0,17,6,17,1,1,0,1,22296,7.8,21451,72,6535,5732,25.1,17,2,1,8,0,0,0,0,15761,6.4,15719,40,17.7,0.7391304347826086,12,11,1,Vitoria Azul,Forte Vantagem,Sem First Blood,1 Dragao
0,15,2,0,9,16,11,0,0,0,0,17434,7.0,17974,43,-3478,-2027,18.8,16,3,1,21,1,1,0,0,20912,7.4,20001,52,19.6,0.36,12,-7,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,13,0,0,4,13,3,0,0,0,0,15161,6.6,16945,60,-7089,-2815,19.6,16,0,1,13,0,0,0,1,22250,7.2,19760,55,23.7,0.23529411764705882,13,-9,0,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,31,5,1,6,4,6,0,0,0,0,17631,7.0,18398,53,2803,2471,26.1,18,5,0,7,1,0,1,0,14828,6.6,15927,46,18.8,0.6,26,2,-1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,13,1,0,4,9,8,0,0,0,0,17071,6.8,17610,48,-1763,-2184,20.5,13,2,1,10,1,1,0,0,18834,7.4,19794,56,23.6,0.3076923076923077,11,-5,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,15,3,0,5,7,4,0,0,0,0,16162,7.0,18589,55,-565,738,23.0,53,4,1,12,0,0,0,0,16727,7.0,17851,44,23.4,0.4166666666666667,11,-2,0,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,18,1,0,3,7,3,0,0,0,0,15008,6.8,17439,56,-3688,-2808,21.4,15,2,1,9,1,1,0,0,18696,7.4,20247,64,25.8,0.3,16,-4,-1,Vitoria Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,39,3,1,6,7,5,1,1,0,0,16688,6.8,17678,44,-405,437,22.3,17,4,0,11,0,0,0,0,17093,6.6,17241,55,20.5,0.46153846153846156,35,-1,1,Vitoria Azul,Leve Desvantagem,Com First Blood,1 Dragao
0,18,4,0,2,11,2,0,0,0,0,13960,6.4,15286,48,-5431,-4681,19.1,35,4,1,10,0,0,0,1,19391,7.4,19967,57,20.0,0.15384615384615385,14,-9,0,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
0,36,1,1,2,7,5,0,0,0,0,14766,6.8,16685,47,-1174,-1478,23.6,43,0,0,7,1,1,0,0,15940,7.0,18163,64,19.0,0.2222222222222222,36,-5,-1,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,53,6,1,4,4,2,0,0,0,0,15612,6.8,17757,41,608,362,22.8,42,4,0,2,1,1,0,0,15004,7.0,17395,60,20.8,0.5,93,0,-1,Derrota Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,12,4,0,1,8,1,1,1,0,0,13591,6.6,16284,56,-3754,-2371,20.1,13,4,1,6,0,0,0,0,17345,7.2,18655,56,25.6,0.1111111111111111,8,-7,1,Derrota Azul,Forte Desvantagem,Sem First Blood,1 Dragao
1,17,0,0,8,7,9,0,0,0,0,18593,7.4,20037,66,2277,1630,25.2,13,1,1,9,1,1,0,0,16316,7.2,18407,56,20.3,0.5333333333333333,16,1,-1,Vitoria Azul,Forte Vantagem,Sem First Blood,0 Dragoes
0,17,3,0,4,4,5,0,0,0,0,15374,7.0,17614,48,405,11,22.1,14,2,1,3,0,0,0,0,14969,6.8,17603,56,20.5,0.5,15,0,0,Derrota Azul,Leve Vantagem,Sem First Blood,0 Dragoes
1,15,1,1,9,4,9,0,0,0,0,17514,7.0,17672,28,3170,1984,23.6,39,1,0,6,0,0,0,0,14344,6.6,15688,43,17.5,0.6923076923076923,14,5,0,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,14,4,0,7,4,7,1,1,0,0,16743,7.2,18562,45,1323,457,21.5,13,0,1,8,0,0,0,0,15420,7.0,18105,52,20.9,0.6363636363636364,14,3,1,Derrota Azul,Leve Vantagem,Sem First Blood,1 Dragao
1,17,0,1,5,3,4,0,0,0,0,15833,7.0,17979,68,1284,25,19.6,12,3,0,0,2,1,1,0,14549,6.8,17954,56,20.2,0.625,14,2,-2,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,13,0,0,4,13,4,0,0,0,0,14979,6.6,16961,46,-4686,-2937,19.4,14,1,1,13,1,1,0,0,19665,7.4,19898,47,20.8,0.23529411764705882,12,-9,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,12,4,0,2,2,1,1,1,0,0,14092,6.4,16918,49,-1999,-2041,20.1,42,4,1,3,0,0,0,0,16091,7.0,18959,59,25.7,0.5,8,0,1,Vitoria Azul,Forte Desvantagem,Sem First Blood,1 Dragao
1,14,3,1,10,2,15,1,1,0,0,18142,7.2,18432,53,3680,2530,22.4,15,2,0,1,0,0,0,0,14462,6.6,15902,53,19.0,0.8333333333333334,12,8,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,12,5,0,5,9,7,0,0,0,0,16142,7.2,17532,44,-1711,-1086,23.7,17,5,1,12,2,1,1,0,17853,7.2,18618,56,19.5,0.35714285714285715,7,-4,-2,Vitoria Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,17,0,1,10,4,14,1,0,1,0,19271,7.2,18923,44,4290,1900,24.5,12,2,0,7,0,0,0,0,14981,6.8,17023,53,19.3,0.7142857142857143,15,6,1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,17,3,1,8,7,10,2,1,1,0,17429,7.0,17332,51,900,-802,20.9,21,4,0,6,0,0,0,0,16529,7.0,18134,36,21.7,0.5333333333333333,13,1,2,Derrota Azul,Leve Vantagem,Com First Blood,1 Dragao
0,15,3,0,7,12,6,2,1,1,0,17347,6.6,18118,63,-1305,-1101,22.2,19,1,1,15,0,0,0,0,18652,7.4,19219,44,21.8,0.3684210526315789,14,-5,2,Derrota Azul,Leve Desvantagem,Sem First Blood,1 Dragao
1,14,4,1,5,2,5,2,1,1,0,16627,6.8,18676,50,2359,1681,22.3,14,3,0,3,0,0,0,0,14268,6.6,16995,45,22.1,0.7142857142857143,11,3,2,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,19,6,1,10,7,8,1,1,0,1,18822,7.0,18319,51,2830,1605,22.4,21,1,0,5,1,0,1,0,15992,6.6,16714,47,19.5,0.5882352941176471,18,3,0,Derrota Azul,Forte Vantagem,Com First Blood,1 Dragao
1,14,1,1,6,5,8,1,1,0,0,16693,7.0,18416,67,1722,1857,24.0,13,2,0,2,0,0,0,0,14971,6.6,16559,52,19.3,0.5454545454545454,12,1,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,19,1,0,4,6,5,1,0,1,0,14939,6.6,15632,51,-798,-1418,18.9,12,3,1,13,1,1,0,0,15737,6.8,17050,50,21.0,0.4,16,-2,0,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
0,13,3,1,5,5,7,0,0,0,0,15658,7.0,17569,45,-1047,-1618,22.4,14,3,0,5,0,0,0,0,16705,7.2,19187,54,25.1,0.5,10,0,0,Derrota Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,15,4,1,7,7,9,0,0,0,0,16276,6.6,17546,40,273,-1195,21.5,16,3,0,2,1,0,1,0,16003,7.2,18741,48,19.6,0.5,12,0,-1,Derrota Azul,Leve Vantagem,Com First Blood,0 Dragoes
1,18,3,0,12,5,10,0,0,0,0,17827,6.8,18481,35,1756,1128,20.8,33,1,1,6,1,1,0,0,16071,6.8,17353,61,18.8,0.7058823529411765,17,7,-1,Vitoria Azul,Forte Vantagem,Sem First Blood,0 Dragoes
1,15,6,1,11,9,14,0,0,0,0,19645,7.0,18468,35,2241,1219,24.6,20,3,0,9,1,1,0,0,17404,6.6,17249,60,20.3,0.55,12,2,-1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
1,13,0,0,9,6,10,1,0,1,0,17491,7.0,18181,74,616,43,19.4,15,2,1,5,1,1,0,0,16875,6.8,18138,36,25.3,0.6,11,3,0,Vitoria Azul,Leve Vantagem,Sem First Blood,0 Dragoes
1,44,4,1,6,4,5,0,0,0,0,17012,7.2,19091,52,324,106,22.5,19,2,0,5,1,1,0,0,16688,7.2,18985,71,22.9,0.6,42,2,-1,Vitoria Azul,Leve Vantagem,Com First Blood,0 Dragoes
0,15,6,0,8,8,9,0,0,0,0,16345,7.0,17692,43,-1208,-213,20.6,18,5,1,9,2,1,1,0,17553,7.0,17905,56,22.3,0.5,10,0,-2,Derrota Azul,Leve Desvantagem,Sem First Blood,0 Dragoes
1,19,4,1,8,4,13,1,1,0,0,16712,6.8,17797,48,2357,1436,19.4,53,3,0,3,0,0,0,0,14355,6.4,16361,52,16.2,0.6666666666666666,16,4,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
1,37,2,1,10,8,16,1,0,1,0,19376,7.2,19330,35,2068,1158,24.1,12,0,0,7,0,0,0,0,17308,6.8,18172,49,20.4,0.5555555555555556,37,2,1,Vitoria Azul,Forte Vantagem,Com First Blood,0 Dragoes
0,18,5,0,2,5,2,0,0,0,0,14415,6.8,17248,49,-1674,-772,21.5,19,5,1,6,1,1,0,0,16089,6.8,18020,44,24.6,0.2857142857142857,13,-3,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,13,4,0,7,8,6,1,0,1,0,16464,6.6,17075,52,166,395,20.9,16,1,1,12,1,1,0,0,16298,6.6,16680,40,16.7,0.4666666666666667,12,-1,0,Vitoria Azul,Leve Vantagem,Sem First Blood,0 Dragoes
1,18,4,1,5,5,3,2,1,1,0,16399,7.0,17698,57,330,-475,23.6,20,3,0,6,0,0,0,0,16069,6.8,18173,46,23.5,0.5,15,0,2,Vitoria Azul,Leve Vantagem,Com First Blood,1 Dragao
0,53,3,0,5,11,4,0,0,0,0,15617,6.6,17334,63,-3516,-2677,20.2,12,3,1,6,1,0,1,0,19133,7.4,20011,52,23.7,0.3125,102,-6,-1,Derrota Azul,Forte Desvantagem,Sem First Blood,0 Dragoes
1,12,0,1,14,5,9,1,1,0,0,19433,7.0,18610,46,4483,3132,21.3,13,1,0,5,0,0,0,0,14950,6.4,15478,49,17.6,0.7368421052631579,10,9,1,Vitoria Azul,Forte Vantagem,Com First Blood,1 Dragao
0,17,6,1,5,5,4,1,1,0,0,15706,6.8,18183,48,-578,-1149,21.9,21,2,0,2,0,0,0,0,16284,7.2,19332,60,24.0,0.5,15,0,1,Derrota Azul,Leve Desvantagem,Com First Blood,1 Dragao
1,14,2,1,3,4,4,0,0,0,0,16125,7.2,20079,68,-624,1141,24.6,13,3,0,6,1,1,0,0,16749,7.0,18938,60,27.1,0.42857142857142855,11,-1,-1,Vitoria Azul,Leve Desvantagem,Com First Blood,0 Dragoes
0,13,6,0,3,4,4,1,1,0,0,14017,6.2,15335,48,-2309,-2673,18.5,35,1,1,5,0,0,0,0,16326,7.2,18008,63,21.4,0.42857142857142855,12,-1,1,Derrota Azul,Forte Desvantagem,Sem First Blood,1 Dragao
